사고다발지fid,사고다발지id,법정동코드,지점코드,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6814981,2023018,4111514100,41115004,경기도 수원시 팔달구4,경기도 수원시 팔달구 인계동(시청역사거리 부근),3,7,0,5,2,0,127.0320863,37.26193616,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.0338829,37.26193616],[127.03384838,37.2616572],[127.03374614,37.26138896],[127.03358012,37.26114175],[127.03335668,37.26092506],[127.03308443,37.26074724],[127.03277381,37.2606151],[127.03243678,37.26053373],[127.03208627,37.26050625],[127.03173577,37.26053373],[127.03139873,37.2606151],[127.03108812,37.26074724],[127.03081586,37.26092506],[127.03059243,37.26114175],[127.0304264,37.26138896],[127.03032416,37.2616572],[127.03028964,37.26193616],[127.03032416,37.26221512],[127.0304264,37.26248335],[127.03059243,37.26273056],[127.03081586,37.26294724],[127.03108812,37.26312506],[127.03139873,37.2632572],[127.03173577,37.26333857],[127.03208627,37.26336604],[127.03243678,37.26333857],[127.03277381,37.2632572],[127.03308443,37.26312506],[127.03335668,37.26294724],[127.03358012,37.26273056],[127.03374614,37.26248335],[127.03384838,37.26221512],[127.0338829,37.26193616]]]]}"
6814999,2023018,4111514100,41115005,경기도 수원시 팔달구5,경기도 수원시 팔달구 인계동(우만사거리 부근),3,4,0,4,0,0,127.0369578,37.27673817,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.03875445,37.27673817],[127.03871993,37.27645927],[127.03861769,37.27619108],[127.03845166,37.27594392],[127.03822823,37.27572728],[127.03795597,37.27554948],[127.03764536,37.27541737],[127.03730832,37.27533602],[127.03695782,37.27530855],[127.03660731,37.27533602],[127.03627028,37.27541737],[127.03595966,37.27554948],[127.03568741,37.27572728],[127.03546397,37.27594392],[127.03529795,37.27619108],[127.03519571,37.27645927],[127.03516119,37.27673817],[127.03519571,37.27701708],[127.03529795,37.27728526],[127.03546397,37.27753242],[127.03568741,37.27774906],[127.03595966,37.27792684],[127.03627028,37.27805895],[127.03660731,37.2781403],[127.03695782,37.27816777],[127.03730832,37.2781403],[127.03764536,37.27805895],[127.03795597,37.27792684],[127.03822823,37.27774906],[127.03845166,37.27753242],[127.03861769,37.27728526],[127.03871993,37.27701708],[127.03875445,37.27673817]]]]}"
6814860,2023018,4111514100,41115006,경기도 수원시 팔달구6,경기도 수원시 팔달구 인계동(나혜석거리 부근),3,7,0,3,4,0,127.0325262,37.26374069,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.03432286,37.26374069],[127.03428834,37.26346173],[127.0341861,37.2631935],[127.03402007,37.26294629],[127.03379664,37.26272962],[127.03352438,37.26255179],[127.03321377,37.26241966],[127.03287673,37.26233829],[127.03252623,37.26231081],[127.03217572,37.26233829],[127.03183869,37.26241966],[127.03152807,37.26255179],[127.03125582,37.26272962],[127.03103238,37.26294629],[127.03086636,37.2631935],[127.03076412,37.26346173],[127.0307296,37.26374069],[127.03076412,37.26401964],[127.03086636,37.26428787],[127.03103238,37.26453507],[127.03125582,37.26475174],[127.03152807,37.26492956],[127.03183869,37.26506169],[127.03217572,37.26514306],[127.03252623,37.26517053],[127.03287673,37.26514306],[127.03321377,37.26506169],[127.03352438,37.26492956],[127.03379664,37.26475174],[127.03402007,37.26453507],[127.0341861,37.26428787],[127.03428834,37.26401964],[127.03432286,37.26374069]]]]}"
6815025,2023018,4111710100,41117001,경기도 수원시 영통구1,경기도 수원시 영통구 매탄동(매탄권선역사거리 부근),3,3,1,2,0,0,127.0413982,37.25133612,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.04319487,37.25133612],[127.04316034,37.25105712],[127.04305811,37.25078885],[127.04289208,37.2505416],[127.04266865,37.25032488],[127.04239639,37.25014703],[127.04208578,37.25001487],[127.04174874,37.24993349],[127.04139824,37.24990601],[127.04104773,37.24993349],[127.0407107,37.25001487],[127.04040008,37.25014703],[127.04012783,37.25032488],[127.03990439,37.2505416],[127.03973837,37.25078885],[127.03963613,37.25105712],[127.03960161,37.25133612],[127.03963613,37.25161512],[127.03973837,37.25188339],[127.03990439,37.25213064],[127.04012783,37.25234735],[127.04040008,37.25252519],[127.0407107,37.25265735],[127.04104773,37.25273873],[127.04139824,37.2527662],[127.04174874,37.25273873],[127.04208578,37.25265735],[127.04239639,37.25252519],[127.04266865,37.25234735],[127.04289208,37.25213064],[127.04305811,37.25188339],[127.04316034,37.25161512],[127.04319487,37.25133612]]]]}"
6814802,2023018,4111710700,41117002,경기도 수원시 영통구2,경기도 수원시 영통구 망포동(망포역삼거리 부근),3,8,0,3,5,0,127.0509031,37.24578389,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.05269975,37.24578389],[127.05266523,37.24550487],[127.05256299,37.24523657],[127.05239696,37.24498931],[127.05217353,37.24477258],[127.05190127,37.24459471],[127.05159066,37.24446254],[127.05125362,37.24438115],[127.05090312,37.24435367],[127.05055261,37.24438115],[127.05021558,37.24446254],[127.04990496,37.24459471],[127.04963271,37.24477258],[127.04940927,37.24498931],[127.04924325,37.24523657],[127.04914101,37.24550487],[127.04910649,37.24578389],[127.04914101,37.24606291],[127.04924325,37.2463312],[127.04940927,37.24657846],[127.04963271,37.24679519],[127.04990496,37.24697305],[127.05021558,37.24710521],[127.05055261,37.2471866],[127.05090312,37.24721408],[127.05125362,37.2471866],[127.05159066,37.24710521],[127.05190127,37.24697305],[127.05217353,37.24679519],[127.05239696,37.24657846],[127.05256299,37.2463312],[127.05266523,37.24606291],[127.05269975,37.24578389]]]]}"
6814837,2023018,4113110400,41131001,경기도 성남시 수정구1,경기도 성남시 수정구 단대동(금광시장사거리 부근),3,4,0,3,1,0,127.1598001,37.45094163,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.16159676,37.45094163],[127.16156224,37.45066337],[127.16146,37.4503958],[127.16129398,37.45014921],[127.16107054,37.44993307],[127.16079829,37.44975569],[127.16048767,37.44962389],[127.16015064,37.44954272],[127.15980013,37.44951531],[127.15944963,37.44954272],[127.15911259,37.44962389],[127.15880198,37.44975569],[127.15852972,37.44993307],[127.15830629,37.45014921],[127.15814026,37.4503958],[127.15803802,37.45066337],[127.1580035,37.45094163],[127.15803802,37.45121988],[127.15814026,37.45148744],[127.15830629,37.45173403],[127.15852972,37.45195016],[127.15880198,37.45212754],[127.15911259,37.45225934],[127.15944963,37.45234051],[127.15980013,37.45236791],[127.16015064,37.45234051],[127.16048767,37.45225934],[127.16079829,37.45212754],[127.16107054,37.45195016],[127.16129398,37.45173403],[127.16146,37.45148744],[127.16156224,37.45121988],[127.16159676,37.45094163]]]]}"
6814846,2023018,4113310100,41133001,경기도 성남시 중원구1,경기도 성남시 중원구 성남동(모란삼거리 부근),3,6,1,2,3,0,127.1289111,37.43282126,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.13070772,37.43282126],[127.13067319,37.43254294],[127.13057096,37.43227531],[127.13040493,37.43202866],[127.1301815,37.43181247],[127.12990924,37.43163504],[127.12959863,37.4315032],[127.12926159,37.43142202],[127.12891109,37.4313946],[127.12856058,37.43142202],[127.12822354,37.4315032],[127.12791293,37.43163504],[127.12764068,37.43181247],[127.12741724,37.43202866],[127.12725122,37.43227531],[127.12714898,37.43254294],[127.12711445,37.43282126],[127.12714898,37.43309959],[127.12725122,37.43336721],[127.12741724,37.43361386],[127.12764068,37.43383004],[127.12791293,37.43400746],[127.12822354,37.4341393],[127.12856058,37.43422048],[127.12891109,37.43424789],[127.12926159,37.43422048],[127.12959863,37.4341393],[127.12990924,37.43400746],[127.1301815,37.43383004],[127.13040493,37.43361386],[127.13057096,37.43336721],[127.13067319,37.43309959],[127.13070772,37.43282126]]]]}"
6814769,2023018,4113310100,41133002,경기도 성남시 중원구2,경기도 성남시 중원구 성남동(모란시장사거리 부근),3,7,0,5,2,0,127.1291514,37.42993762,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.13094801,37.42993762],[127.13091349,37.42965929],[127.13081125,37.42939165],[127.13064522,37.42914499],[127.13042179,37.42892879],[127.13014953,37.42875136],[127.12983892,37.42861952],[127.12950188,37.42853833],[127.12915138,37.42851091],[127.12880087,37.42853833],[127.12846384,37.42861952],[127.12815322,37.42875136],[127.12788097,37.42892879],[127.12765753,37.42914499],[127.12749151,37.42939165],[127.12738927,37.42965929],[127.12735475,37.42993762],[127.12738927,37.43021596],[127.12749151,37.4304836],[127.12765753,37.43073025],[127.12788097,37.43094645],[127.12815322,37.43112387],[127.12846384,37.43125571],[127.12880087,37.4313369],[127.12915138,37.43136431],[127.12950188,37.4313369],[127.12983892,37.43125571],[127.13014953,37.43112387],[127.13042179,37.43094645],[127.13064522,37.43073025],[127.13081125,37.4304836],[127.13091349,37.43021596],[127.13094801,37.42993762]]]]}"
6814885,2023018,4113313200,41133003,경기도 성남시 중원구3,경기도 성남시 중원구 중앙동(단대오거리역3번출구 부근),3,16,0,4,12,0,127.1559858,37.44444072,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.15778248,37.44444072],[127.15774796,37.44416244],[127.15764572,37.44389485],[127.15747969,37.44364824],[127.15725626,37.44343208],[127.156984,37.44325468],[127.15667339,37.44312286],[127.15633635,37.44304169],[127.15598585,37.44301428],[127.15563534,37.44304169],[127.15529831,37.44312286],[127.15498769,37.44325468],[127.15471544,37.44343208],[127.154492,37.44364824],[127.15432598,37.44389485],[127.15422374,37.44416244],[127.15418922,37.44444072],[127.15422374,37.444719],[127.15432598,37.44498658],[127.154492,37.44523319],[127.15471544,37.44544934],[127.15498769,37.44562674],[127.15529831,37.44575855],[127.15563534,37.44583972],[127.15598585,37.44586713],[127.15633635,37.44583972],[127.15667339,37.44575855],[127.156984,37.44562674],[127.15725626,37.44544934],[127.15747969,37.44523319],[127.15764572,37.44498658],[127.15774796,37.444719],[127.15778248,37.44444072]]]]}"
6814868,2023018,4113510200,41135001,경기도 성남시 분당구1,경기도 성남시 분당구 수내동(수내사거리 부근),3,11,1,2,8,0,127.113561,37.38445836,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.11535765,37.38445836],[127.11532313,37.38417986],[127.11522089,37.38391206],[127.11505487,37.38366525],[127.11483143,37.38344892],[127.11455918,37.38327138],[127.11424856,37.38313945],[127.11391153,37.38305822],[127.11356102,37.38303078],[127.11321052,37.38305822],[127.11287348,37.38313945],[127.11256287,37.38327138],[127.11229061,37.38344892],[127.11206718,37.38366525],[127.11190115,37.38391206],[127.11179891,37.38417986],[127.11176439,37.38445836],[127.11179891,37.38473687],[127.11190115,37.38500467],[127.11206718,37.38525147],[127.11229061,37.3854678],[127.11256287,37.38564533],[127.11287348,37.38577725],[127.11321052,37.38585849],[127.11356102,37.38588592],[127.11391153,37.38585849],[127.11424856,37.38577725],[127.11455918,37.38564533],[127.11483143,37.3854678],[127.11505487,37.38525147],[127.11522089,37.38500467],[127.11532313,37.38473687],[127.11535765,37.38445836]]]]}"
6814823,2023018,4113510700,41135002,경기도 성남시 분당구2,경기도 성남시 분당구 야탑동(백현사거리 부근),3,8,0,5,3,0,127.1088477,37.37849376,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.1106443,37.37849376],[127.11060978,37.37821524],[127.11050754,37.37794741],[127.11034151,37.37770058],[127.11011808,37.37748424],[127.10984582,37.37730668],[127.10953521,37.37717475],[127.10919817,37.37709351],[127.10884767,37.37706607],[127.10849716,37.37709351],[127.10816013,37.37717475],[127.10784951,37.37730668],[127.10757726,37.37748424],[127.10735383,37.37770058],[127.1071878,37.37794741],[127.10708556,37.37821524],[127.10705104,37.37849376],[127.10708556,37.37877229],[127.1071878,37.37904011],[127.10735383,37.37928694],[127.10757726,37.37950328],[127.10784951,37.37968083],[127.10816013,37.37981276],[127.10849716,37.379894],[127.10884767,37.37992143],[127.10919817,37.379894],[127.10953521,37.37981276],[127.10984582,37.37968083],[127.11011808,37.37950328],[127.11034151,37.37928694],[127.11050754,37.37904011],[127.11060978,37.37877229],[127.1106443,37.37849376]]]]}"
6814946,2023018,4113510700,41135003,경기도 성남시 분당구3,경기도 성남시 분당구 야탑동(야탑지구대 부근),3,10,0,4,4,2,127.1274439,37.40956121,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.12924051,37.40956121],[127.12920598,37.40928279],[127.12910375,37.40901508],[127.12893772,37.40876835],[127.12871429,37.4085521],[127.12844203,37.40837462],[127.12813142,37.40824274],[127.12779438,37.40816153],[127.12744388,37.4081341],[127.12709337,37.40816153],[127.12675634,37.40824274],[127.12644572,37.40837462],[127.12617347,37.4085521],[127.12595003,37.40876835],[127.12578401,37.40901508],[127.12568177,37.40928279],[127.12564725,37.40956121],[127.12568177,37.40983962],[127.12578401,37.41010733],[127.12595003,37.41035405],[127.12617347,37.4105703],[127.12644572,37.41074778],[127.12675634,37.41087965],[127.12709337,37.41096086],[127.12744388,37.41098828],[127.12779438,37.41096086],[127.12813142,37.41087965],[127.12844203,37.41074778],[127.12871429,37.4105703],[127.12893772,37.41035405],[127.12910375,37.41010733],[127.12920598,37.40983962],[127.12924051,37.40956121]]]]}"
6814848,2023018,4113510700,41135004,경기도 성남시 분당구4,경기도 성남시 분당구 야탑동(야탑3동행정복지센터 부근),3,4,0,4,0,0,127.1380612,37.41049556,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.13985783,37.41049556],[127.13982331,37.41021715],[127.13972107,37.40994944],[127.13955505,37.40970272],[127.13933161,37.40948646],[127.13905936,37.40930899],[127.13874874,37.40917711],[127.13841171,37.4090959],[127.1380612,37.40906848],[127.1377107,37.4090959],[127.13737366,37.40917711],[127.13706305,37.40930899],[127.13679079,37.40948646],[127.13656736,37.40970272],[127.13640133,37.40994944],[127.1362991,37.41021715],[127.13626457,37.41049556],[127.1362991,37.41077397],[127.13640133,37.41104167],[127.13656736,37.41128839],[127.13679079,37.41150464],[127.13706305,37.41168212],[127.13737366,37.41181399],[127.1377107,37.4118952],[127.1380612,37.41192262],[127.13841171,37.4118952],[127.13874874,37.41181399],[127.13905936,37.41168212],[127.13933161,37.41150464],[127.13955505,37.41128839],[127.13972107,37.41104167],[127.13982331,37.41077397],[127.13985783,37.41049556]]]]}"
6814817,2023018,4113510600,41135005,경기도 성남시 분당구5,경기도 성남시 분당구 이매동(벌말사거리 부근),3,5,0,3,1,1,127.1191041,37.40520803,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.12090069,37.40520803],[127.12086617,37.4049296],[127.12076393,37.40466187],[127.1205979,37.40441513],[127.12037447,37.40419886],[127.12010221,37.40402137],[127.1197916,37.40388948],[127.11945456,37.40380827],[127.11910406,37.40378084],[127.11875355,37.40380827],[127.11841652,37.40388948],[127.1181059,37.40402137],[127.11783365,37.40419886],[127.11761021,37.40441513],[127.11744419,37.40466187],[127.11734195,37.4049296],[127.11730743,37.40520803],[127.11734195,37.40548646],[127.11744419,37.40575418],[127.11761021,37.40600092],[127.11783365,37.40621718],[127.1181059,37.40639467],[127.11841652,37.40652655],[127.11875355,37.40660776],[127.11910406,37.40663519],[127.11945456,37.40660776],[127.1197916,37.40652655],[127.12010221,37.40639467],[127.12037447,37.40621718],[127.1205979,37.40600092],[127.12076393,37.40575418],[127.12086617,37.40548646],[127.12090069,37.40520803]]]]}"
6815019,2023018,4115010600,41150001,경기도 의정부시1,경기도 의정부시 민락동(오목로171 부근),3,6,0,3,3,0,127.0983065,37.74386635,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.10010312,37.74386635],[127.1000686,37.74358919],[127.09996636,37.74332267],[127.09980033,37.74307705],[127.0995769,37.74286176],[127.09930464,37.74268508],[127.09899403,37.74255379],[127.098657,37.74247294],[127.09830649,37.74244564],[127.09795599,37.74247294],[127.09761895,37.74255379],[127.09730834,37.74268508],[127.09703608,37.74286176],[127.09681265,37.74307705],[127.09664662,37.74332267],[127.09654438,37.74358919],[127.09650986,37.74386635],[127.09654438,37.74414352],[127.09664662,37.74441003],[127.09681265,37.74465564],[127.09703608,37.74487093],[127.09730834,37.74504761],[127.09761895,37.74517889],[127.09795599,37.74525974],[127.09830649,37.74528703],[127.098657,37.74525974],[127.09899403,37.74517889],[127.09930464,37.74504761],[127.0995769,37.74487093],[127.09980033,37.74465564],[127.09996636,37.74441003],[127.1000686,37.74414352],[127.10010312,37.74386635]]]]}"
6814739,2023018,4115010100,41150002,경기도 의정부시2,경기도 의정부시 의정부동(의정부역동부교차로 부근),3,5,0,3,2,0,127.0474884,37.73863481,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.04928507,37.73863481],[127.04925055,37.73835762],[127.04914831,37.73809109],[127.04898228,37.73784545],[127.04875885,37.73763015],[127.04848659,37.73745345],[127.04817598,37.73732215],[127.04783894,37.7372413],[127.04748844,37.737214],[127.04713793,37.7372413],[127.0468009,37.73732215],[127.04649028,37.73745345],[127.04621803,37.73763015],[127.0459946,37.73784545],[127.04582857,37.73809109],[127.04572633,37.73835762],[127.04569181,37.73863481],[127.04572633,37.73891199],[127.04582857,37.73917852],[127.0459946,37.73942415],[127.04621803,37.73963945],[127.04649028,37.73981614],[127.0468009,37.73994744],[127.04713793,37.74002829],[127.04748844,37.74005559],[127.04783894,37.74002829],[127.04817598,37.73994744],[127.04848659,37.73981614],[127.04875885,37.73963945],[127.04898228,37.73942415],[127.04914831,37.73917852],[127.04925055,37.73891199],[127.04928507,37.73863481]]]]}"
6814924,2023018,4115010100,41150003,경기도 의정부시3,경기도 의정부시 의정부동(중앙교차로 부근),3,4,0,3,1,0,127.0460957,37.74367686,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.04789233,37.74367686],[127.04785781,37.74339969],[127.04775557,37.74313318],[127.04758954,37.74288756],[127.04736611,37.74267227],[127.04709385,37.74249558],[127.04678324,37.74236429],[127.0464462,37.74228344],[127.0460957,37.74225615],[127.04574519,37.74228344],[127.04540816,37.74236429],[127.04509754,37.74249558],[127.04482529,37.74267227],[127.04460185,37.74288756],[127.04443583,37.74313318],[127.04433359,37.74339969],[127.04429907,37.74367686],[127.04433359,37.74395402],[127.04443583,37.74422053],[127.04460185,37.74446615],[127.04482529,37.74468144],[127.04509754,37.74485812],[127.04540816,37.7449894],[127.04574519,37.74507024],[127.0460957,37.74509754],[127.0464462,37.74507024],[127.04678324,37.7449894],[127.04709385,37.74485812],[127.04736611,37.74468144],[127.04758954,37.74446615],[127.04775557,37.74422053],[127.04785781,37.74395402],[127.04789233,37.74367686]]]]}"
6814934,2023018,4117310200,41173001,경기도 안양시 동안구1,경기도 안양시 동안구 관양동(인덕원사거리 부근),3,5,0,3,2,0,126.9760785,37.40213692,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.97787514,37.40213692],[126.97784062,37.40185848],[126.97773838,37.40159074],[126.97757236,37.40134399],[126.97734892,37.40112771],[126.97707667,37.40095021],[126.97676605,37.40081832],[126.97642902,37.4007371],[126.97607851,37.40070968],[126.97572801,37.4007371],[126.97539097,37.40081832],[126.97508036,37.40095021],[126.9748081,37.40112771],[126.97458467,37.40134399],[126.97441864,37.40159074],[126.9743164,37.40185848],[126.97428188,37.40213692],[126.9743164,37.40241536],[126.97441864,37.4026831],[126.97458467,37.40292984],[126.9748081,37.40314612],[126.97508036,37.40332361],[126.97539097,37.4034555],[126.97572801,37.40353671],[126.97607851,37.40356414],[126.97642902,37.40353671],[126.97676605,37.4034555],[126.97707667,37.40332361],[126.97734892,37.40314612],[126.97757236,37.40292984],[126.97773838,37.4026831],[126.97784062,37.40241536],[126.97787514,37.40213692]]]]}"
6814904,2023018,4117310200,41173002,경기도 안양시 동안구2,경기도 안양시 동안구 관양동(벌말오거리 부근),3,3,0,3,0,0,126.9765681,37.39673086,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.97836469,37.39673086],[126.97833017,37.3964524],[126.97822793,37.39618464],[126.9780619,37.39593787],[126.97783847,37.39572157],[126.97756621,37.39554406],[126.9772556,37.39541216],[126.97691857,37.39533094],[126.97656806,37.39530351],[126.97621755,37.39533094],[126.97588052,37.39541216],[126.97556991,37.39554406],[126.97529765,37.39572157],[126.97507422,37.39593787],[126.97490819,37.39618464],[126.97480595,37.3964524],[126.97477143,37.39673086],[126.97480595,37.39700932],[126.97490819,37.39727707],[126.97507422,37.39752384],[126.97529765,37.39774013],[126.97556991,37.39791763],[126.97588052,37.39804953],[126.97621755,37.39813075],[126.97656806,37.39815818],[126.97691857,37.39813075],[126.9772556,37.39804953],[126.97756621,37.39791763],[126.97783847,37.39774013],[126.9780619,37.39752384],[126.97822793,37.39727707],[126.97833017,37.39700932],[126.97836469,37.39673086]]]]}"
6814812,2023018,4119011100,41190001,경기도 부천시1,경기도 부천시 심곡본동(심곡고가사거리 부근),4,8,0,5,3,0,126.7759831,37.48400575,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.77777974,37.48400575],[126.77774522,37.48372762],[126.77764298,37.48346017],[126.77747696,37.48321369],[126.77725352,37.48299765],[126.77698127,37.48282034],[126.77667066,37.4826886],[126.77633362,37.48260747],[126.77598311,37.48258007],[126.77563261,37.48260747],[126.77529557,37.4826886],[126.77498496,37.48282034],[126.7747127,37.48299765],[126.77448927,37.48321369],[126.77432324,37.48346017],[126.77422101,37.48372762],[126.77418648,37.48400575],[126.77422101,37.48428389],[126.77432324,37.48455133],[126.77448927,37.48479781],[126.7747127,37.48501385],[126.77498496,37.48519114],[126.77529557,37.48532289],[126.77563261,37.48540402],[126.77598311,37.48543141],[126.77633362,37.48540402],[126.77667066,37.48532289],[126.77698127,37.48519114],[126.77725352,37.48501385],[126.77747696,37.48479781],[126.77764298,37.48455133],[126.77774522,37.48428389],[126.77777974,37.48400575]]]]}"
6814943,2023018,4119010300,41190002,경기도 부천시2,경기도 부천시 춘의동(까치울정수장삼거리 부근),3,7,1,4,2,0,126.8171833,37.5057032,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.81897994,37.5057032],[126.81894542,37.50542515],[126.81884318,37.50515778],[126.81867716,37.50491137],[126.81845372,37.50469539],[126.81818147,37.50451814],[126.81787085,37.50438643],[126.81753382,37.50430532],[126.81718331,37.50427793],[126.81683281,37.50430532],[126.81649577,37.50438643],[126.81618516,37.50451814],[126.8159129,37.50469539],[126.81568947,37.50491137],[126.81552344,37.50515778],[126.8154212,37.50542515],[126.81538668,37.5057032],[126.8154212,37.50598125],[126.81552344,37.50624862],[126.81568947,37.50649503],[126.8159129,37.506711],[126.81618516,37.50688825],[126.81649577,37.50701995],[126.81683281,37.50710106],[126.81718331,37.50712844],[126.81753382,37.50710106],[126.81787085,37.50701995],[126.81818147,37.50688825],[126.81845372,37.506711],[126.81867716,37.50649503],[126.81884318,37.50624862],[126.81894542,37.50598125],[126.81897994,37.5057032]]]]}"
6814825,2023018,4119012000,41190003,경기도 부천시3,경기도 부천시 원종동(원종사거리 부근),3,9,0,4,5,0,126.8043432,37.52383549,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.80613982,37.52383549],[126.8061053,37.5235575],[126.80600306,37.5232902],[126.80583703,37.52304385],[126.8056136,37.52282792],[126.80534134,37.52265071],[126.80503073,37.52251904],[126.80469369,37.52243795],[126.80434319,37.52241057],[126.80399268,37.52243795],[126.80365565,37.52251904],[126.80334503,37.52265071],[126.80307278,37.52282792],[126.80284935,37.52304385],[126.80268332,37.5232902],[126.80258108,37.5235575],[126.80254656,37.52383549],[126.80258108,37.52411348],[126.80268332,37.52438078],[126.80284935,37.52462712],[126.80307278,37.52484305],[126.80334503,37.52502025],[126.80365565,37.52515192],[126.80399268,37.52523301],[126.80434319,37.52526038],[126.80469369,37.52523301],[126.80503073,37.52515192],[126.80534134,37.52502025],[126.8056136,37.52484305],[126.80583703,37.52462712],[126.80600306,37.52438078],[126.8061053,37.52411348],[126.80613982,37.52383549]]]]}"
6814990,2023018,4119010800,41190004,경기도 부천시4,경기도 부천시 중동(신중동역 부근),3,7,0,4,3,0,126.7753513,37.50256967,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.77714797,37.50256967],[126.77711345,37.5022916],[126.77701121,37.50202422],[126.77684518,37.5017778],[126.77662175,37.50156181],[126.77634949,37.50138455],[126.77603888,37.50125284],[126.77570184,37.50117173],[126.77535134,37.50114434],[126.77500083,37.50117173],[126.7746638,37.50125284],[126.77435319,37.50138455],[126.77408093,37.50156181],[126.7738575,37.5017778],[126.77369147,37.50202422],[126.77358923,37.5022916],[126.77355471,37.50256967],[126.77358923,37.50284773],[126.77369147,37.50311511],[126.7738575,37.50336152],[126.77408093,37.50357751],[126.77435319,37.50375476],[126.7746638,37.50388647],[126.77500083,37.50396758],[126.77535134,37.50399497],[126.77570184,37.50396758],[126.77603888,37.50388647],[126.77634949,37.50375476],[126.77662175,37.50357751],[126.77684518,37.50336152],[126.77701121,37.50311511],[126.77711345,37.50284773],[126.77714797,37.50256967]]]]}"
6814813,2023018,4119011000,41190005,경기도 부천시5,경기도 부천시 소사본동(소사사거리 부근),3,5,0,4,1,0,126.7954553,37.48214051,"{""type"":""MultiPolygon"",""coordinates"":[[[[126.79725191,37.48214051],[126.79721739,37.48186237],[126.79711515,37.48159491],[126.79694913,37.48134842],[126.79672569,37.48113238],[126.79645344,37.48095507],[126.79614282,37.48082332],[126.79580579,37.48074218],[126.79545528,37.48071479],[126.79510478,37.48074218],[126.79476774,37.48082332],[126.79445713,37.48095507],[126.79418487,37.48113238],[126.79396144,37.48134842],[126.79379541,37.48159491],[126.79369317,37.48186237],[126.79365865,37.48214051],[126.79369317,37.48241865],[126.79379541,37.4826861],[126.79396144,37.48293258],[126.79418487,37.48314862],[126.79445713,37.48332593],[126.79476774,37.48345767],[126.79510478,37.4835388],[126.79545528,37.4835662],[126.79580579,37.4835388],[126.79614282,37.48345767],[126.79645344,37.48332593],[126.79672569,37.48314862],[126.79694913,37.48293258],[126.79711515,37.4826861],[126.79721739,37.48241865],[126.79725191,37.48214051]]]]}"
6814773,2023018,4122011700,41220001,경기도 평택시1,경기도 평택시 합정동(문예회관사거리 부근),4,7,0,6,1,0,127.1146631,36.99072658,"{""type"":""MultiPolygon"",""coordinates"":[[[[127.1164597,36.99072658],[127.11642518,36.99044662],[127.11632294,36.99017742],[127.11615691,36.98992932],[127.11593348,36.98971186],[127.11566122,36.98953339],[127.11535061,36.98940078],[127.11501357,36.98931911],[127.11466307,36.98929154],[127.11431256,36.98931911],[127.11397553,36.98940078],[127.11366491,36.98953339],[127.11339266,36.98971186],[127.11316922,36.98992932],[127.1130032,36.99017742],[127.11290096,36.99044662],[127.11286644,36.99072658],[127.11290096,36.99100654],[127.1130032,36.99127574],[127.11316922,36.99152384],[127.11339266,36.99174129],[127.11366491,36.99191975],[127.11397553,36.99205236],[127.11431256,36.99213402],[127.11466307,36.9921616],[127.11501357,36.99213402],[127.11535061,36.99205236],[127.11566122,36.99191975],[127.11593348,36.99174129],[127.11615691,36.99152384],[127.11632294,36.99127574],[127.11642518,36.99100654],[127.1164597,36.99072658]]]]}"
